indicator_code,country_iso3,who_region,year,dim1_type,dim1,value_numeric,value_low,value_high,value_display,last_updated
cpmt,SEN,AFR,2017,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,34.84819,32.19978,37.59365,34.8 [32.2-37.6],2022-05-26T11:23:58+02:00
cpmt,NGA,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201621,6.34209,4.31561,9.22836,6.3 [4.3-9.2],2022-05-26T14:38:02+02:00
cpmt,MOZ,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS200302,24.87369,20.67634,29.60509,24.9 [20.7-29.6],2022-05-26T14:34:53+02:00
cpmt,LBR,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,18.73596,12.67012,26.81417,18.7 [12.7-26.8],2022-05-26T12:17:06+02:00
cpmt,TCD,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDMICS201909,9.38311,6.41049,13.53482,9.4 [6.4-13.5],2022-05-26T14:17:44+02:00
cpmt,TZA,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201026,11.14233,7.67893,15.8988,11.1 [7.7-15.9],2022-05-26T14:51:35+02:00
cpmt,MWI,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201303,51.60473,47.06011,56.12296,51.6 [47.1-56.1],2022-05-26T14:32:54+02:00
cpmt,MLI,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,21.12108,18.49199,24.01384,21.1 [18.5-24.0],2022-05-26T12:57:38+02:00
cpmt,MOZ,AFR,2003,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,22.30548,18.58395,26.52943,22.3 [18.6-26.5],2022-05-26T12:20:26+02:00
cpmt,GIN,AFR,2012,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,3.2638,1.67305,6.27057,3.3 [1.7-6.3],2022-05-26T12:10:57+02:00
cpmt,SWZ,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_SWZMICS201001,62.69656,57.57436,67.5489,62.7 [57.6-67.5],2022-05-26T14:22:06+02:00
cpmt,GIN,AFR,2012,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS201207,0.68438,0.34661,1.34682,0.7 [0.3-1.3],2022-05-26T14:24:41+02:00
cpmt,MLI,AFR,1995,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIDHS199501,4.85919,3.43674,6.82875,4.9 [3.4-6.8],2022-05-26T14:33:18+02:00
cpmt,KEN,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_KENDHS200807,46.52269,41.06973,52.06006,46.5 [41.1-52.1],2022-05-26T14:30:47+02:00
cpmt,LBR,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,15.80373,12.65162,19.56526,15.8 [12.7-19.6],2022-05-26T12:17:01+02:00
cpmt,COD,AFR,2007,DHSMICSGEOREGION,DHSMICSGEOREGION_CODDHS200704,16.0111,11.60035,21.68748,16.0 [11.6-21.7],2022-05-26T14:19:23+02:00
cpmt,MRT,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS201112,21.49645,19.54586,23.58463,21.5 [19.5-23.6],2022-05-26T14:34:03+02:00
cpmt,COG,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_COGDHS201101,27.89638,24.46813,31.60398,27.9 [24.5-31.6],2022-05-26T14:18:17+02:00
cpmt,MDG,AFR,2008,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,49.05681,46.51009,51.60844,49.1 [46.5-51.6],2022-05-26T12:56:42+02:00
cpmt,KEN,AFR,1998,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,58.78014,54.76891,62.67805,58.8 [54.8-62.7],2022-05-26T12:55:29+02:00
cpmt,BFA,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,9.39298,7.42489,11.81615,9.4 [7.4-11.8],2022-05-26T12:47:32+02:00
cpmt,CMR,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS201810,14.92759,10.70713,20.43099,14.9 [10.7-20.4],2022-05-26T14:16:29+02:00
cpmt,DZA,AFR,2012,AGEGROUP,AGEGROUP_YEARS15-19,28.69918,21.53622,37.11755,28.7 [21.5-37.1],2022-05-26T10:59:09+02:00
cpmt,CAF,AFR,1994,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,11.60376,8.97453,14.87738,11.6 [9.0-14.9],2022-05-26T12:02:31+02:00
cpmt,GMB,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBDHS201905,22.20757,18.65853,26.21412,22.2 [18.7-26.2],2022-05-26T14:23:10+02:00
cpmt,COM,AFR,1996,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,17.72152,12.0615,25.27421,17.7 [12.1-25.3],2022-05-26T12:03:44+02:00
cpmt,MDG,AFR,2018,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,43.90719,41.96216,45.87111,43.9 [42.0-45.9],2022-05-26T11:36:46+02:00
cpmt,ZWE,AFR,1994,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEDHS199402,48.45808,41.11165,55.87177,48.5 [41.1-55.9],2022-05-26T14:53:34+02:00
cpmt,GMB,AFR,2013,AGEGROUP,AGEGROUP_YEARS20-49,9.48678,8.15067,11.01566,9.5 [8.2-11.0],2022-05-26T11:01:50+02:00
cpmt,MRT,AFR,2015,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,7.20692,5.12242,10.04982,7.2 [5.1-10.0],2022-05-26T12:19:25+02:00
cpmt,SEN,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,12.60741,10.19098,15.49794,12.6 [10.2-15.5],2022-05-26T12:29:50+02:00
cpmt,KEN,AFR,1993,DHSMICSGEOREGION,DHSMICSGEOREGION_KENDHS199303,20.1827,16.47623,24.4786,20.2 [16.5-24.5],2022-05-26T14:30:35+02:00
cpmt,NGA,AFR,2011,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,20.71759,18.96862,22.58289,20.7 [19.0-22.6],2022-05-26T11:22:09+02:00
cpmt,GMB,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,12.11024,9.1908,15.79573,12.1 [9.2-15.8],2022-05-26T12:51:59+02:00
cpmt,SEN,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201004,17.65629,13.97983,22.05174,17.7 [14.0-22.1],2022-05-26T14:45:44+02:00
cpmt,ZWE,AFR,2009,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,50.63637,43.73841,57.51019,50.6 [43.7-57.5],2022-05-26T11:26:25+02:00
cpmt,MRT,AFR,2007,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,18.98752,16.64976,21.56858,19.0 [16.6-21.6],2022-05-26T12:57:42+02:00
cpmt,CPV,AFR,1998,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,70.16758,66.34507,73.72785,70.2 [66.3-73.7],2022-05-26T11:33:22+02:00
cpmt,KEN,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,23.78193,19.87396,28.18803,23.8 [19.9-28.2],2022-05-26T12:15:17+02:00
cpmt,MLI,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIDHS200607,5.09108,3.59687,7.1599,5.1 [3.6-7.2],2022-05-26T14:33:29+02:00
cpmt,COD,AFR,2010,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,13.83772,11.86954,16.07275,13.8 [11.9-16.1],2022-05-26T11:16:42+02:00
cpmt,KEN,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,19.67779,16.09325,23.83394,19.7 [16.1-23.8],2022-05-26T12:15:17+02:00
cpmt,TCD,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199607,0.43517,0.06234,2.97141,0.4 [0.1-3.0],2022-05-26T14:17:05+02:00
cpmt,NGA,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201627,21.33014,16.85257,26.61653,21.3 [16.9-26.6],2022-05-26T14:38:02+02:00
cpmt,NGA,AFR,2007,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS200736,2.2449,1.42336,3.52366,2.2 [1.4-3.5],2022-05-26T14:37:13+02:00
cpmt,TCD,AFR,2004,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,10.60776,7.96088,14.00081,10.6 [8.0-14.0],2022-05-26T11:15:52+02:00
cpmt,ETH,AFR,2000,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS200005,2.58833,0.57237,10.92464,2.6 [0.6-10.9],2022-05-26T14:22:12+02:00
cpmt,GIN,AFR,2012,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,8.68893,6.98196,10.76493,8.7 [7.0-10.8],2022-05-26T11:35:19+02:00
cpmt,LBR,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,22.68319,17.25189,29.22057,22.7 [17.3-29.2],2022-05-26T12:17:01+02:00
cpmt,LSO,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_LSODHS201407,64.03764,58.66818,69.07721,64.0 [58.7-69.1],2022-05-26T14:31:55+02:00
cpmt,GNB,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,19.76578,16.55904,23.41921,19.8 [16.6-23.4],2022-05-26T12:11:25+02:00
cpmt,COD,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_CODMICS201720,47.30006,41.47958,53.19486,47.3 [41.5-53.2],2022-05-26T14:19:46+02:00
cpmt,ZWE,AFR,2014,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,69.35921,68.06675,70.62193,69.4 [68.1-70.6],2022-05-26T11:26:29+02:00
cpmt,SEN,AFR,2017,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,19.92892,18.30463,21.65912,19.9 [18.3-21.7],2022-05-26T11:39:19+02:00
cpmt,MDG,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGMICS201821,32.01884,26.55737,38.02199,32.0 [26.6-38.0],2022-05-26T14:32:33+02:00
cpmt,BDI,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,20.61155,19.08339,22.22846,20.6 [19.1-22.2],2022-05-26T11:33:19+02:00
cpmt,MOZ,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS200309,16.64021,13.62407,20.16815,16.6 [13.6-20.2],2022-05-26T14:34:53+02:00
cpmt,TCD,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDMICS201904,11.24403,7.68385,16.16491,11.2 [7.7-16.2],2022-05-26T14:17:44+02:00
cpmt,ETH,AFR,2000,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS200001,10.1678,7.21348,14.14759,10.2 [7.2-14.1],2022-05-26T14:22:12+02:00
cpmt,TZA,AFR,1999,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,15.39562,11.99521,19.54589,15.4 [12.0-19.5],2022-05-26T13:06:41+02:00
cpmt,CMR,AFR,2011,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2.94336,2.18431,3.95552,2.9 [2.2-4.0],2022-05-26T12:48:10+02:00
cpmt,RWA,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,10.67569,8.301,13.62874,10.7 [8.3-13.6],2022-05-26T13:02:28+02:00
cpmt,ZWE,AFR,2015,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,59.71222,55.04941,64.20585,59.7 [55.0-64.2],2022-05-26T12:39:22+02:00
cpmt,MOZ,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS201110,33.6102,30.07774,37.33601,33.6 [30.1-37.3],2022-05-26T14:35:08+02:00
cpmt,NAM,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,74.12859,68.28709,79.2215,74.1 [68.3-79.2],2022-05-26T12:21:02+02:00
cpmt,MDG,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGDHS200804,57.03232,50.32643,63.48968,57.0 [50.3-63.5],2022-05-26T14:32:21+02:00
cpmt,ZWE,AFR,2009,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEMICS200905,67.61957,63.11145,71.82274,67.6 [63.1-71.8],2022-05-26T14:53:52+02:00
cpmt,MDG,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,50.44706,46.58899,54.29983,50.4 [46.6-54.3],2022-05-26T12:17:29+02:00
cpmt,NGA,AFR,1999,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,12.02325,10.73563,13.44205,12.0 [10.7-13.4],2022-05-26T11:37:56+02:00
cpmt,BFA,AFR,2003,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,8.74191,6.63359,11.43822,8.7 [6.6-11.4],2022-05-26T12:00:44+02:00
cpmt,GIN,AFR,2016,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,11.56525,9.1887,14.4586,11.6 [9.2-14.5],2022-05-26T12:53:05+02:00
cpmt,SLE,AFR,2017,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,16.89888,15.76944,18.09183,16.9 [15.8-18.1],2022-05-26T11:39:32+02:00
cpmt,TZA,AFR,1996,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,16.27879,13.43687,19.58578,16.3 [13.4-19.6],2022-05-26T12:36:34+02:00
cpmt,UGA,AFR,2016,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,44.81131,41.32635,48.348,44.8 [41.3-48.3],2022-05-26T12:36:05+02:00
cpmt,SEN,AFR,2005,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,24.56024,21.22233,28.23497,24.6 [21.2-28.2],2022-05-26T13:03:03+02:00
cpmt,GHA,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS200303,33.97497,28.48107,39.93684,34.0 [28.5-39.9],2022-05-26T14:23:38+02:00
cpmt,COG,AFR,2011,AGEGROUP,AGEGROUP_YEARS15-19,36.1975,30.11472,42.75721,36.2 [30.1-42.8],2022-05-26T11:00:46+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201129,32.52389,27.32023,38.19779,32.5 [27.3-38.2],2022-05-26T14:37:37+02:00
cpmt,NER,AFR,2012,AGEGROUP,AGEGROUP_YEARS15-19,7.02541,5.39634,9.09897,7.0 [5.4-9.1],2022-05-26T11:04:48+02:00
cpmt,ZWE,AFR,1999,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,55.5289,50.73259,60.22437,55.5 [50.7-60.2],2022-05-26T13:07:50+02:00
cpmt,MOZ,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS201103,5.04138,3.22201,7.80524,5.0 [3.2-7.8],2022-05-26T14:35:08+02:00
cpmt,GMB,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,4.6589,3.48455,6.20358,4.7 [3.5-6.2],2022-05-26T12:51:59+02:00
cpmt,ZWE,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEMICS201408,69.32753,66.6185,71.90941,69.3 [66.6-71.9],2022-05-26T14:54:04+02:00
cpmt,TZA,AFR,1999,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS199914,14.00633,9.61168,19.96644,14.0 [9.6-20.0],2022-05-26T14:51:06+02:00
cpmt,LBR,AFR,2019,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,19.52596,14.6705,25.50803,19.5 [14.7-25.5],2022-05-26T12:56:33+02:00
cpmt,ETH,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,3.12429,2.10729,4.609,3.1 [2.1-4.6],2022-05-26T12:51:31+02:00
cpmt,BEN,AFR,2017,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,27.11521,23.99809,30.47486,27.1 [24.0-30.5],2022-05-26T11:59:40+02:00
cpmt,GHA,AFR,2003,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,23.45819,18.18907,29.69957,23.5 [18.2-29.7],2022-05-26T12:09:44+02:00
cpmt,NGA,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_NGADHS201306,38.0402,35.32393,40.83347,38.0 [35.3-40.8],2022-05-26T14:37:53+02:00
cpmt,GNB,AFR,2006,AGEGROUP,AGEGROUP_YEARS20-49,10.50914,9.21055,11.96669,10.5 [9.2-12.0],2022-05-26T11:02:18+02:00
cpmt,KEN,AFR,2003,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,47.55502,43.50753,51.63488,47.6 [43.5-51.6],2022-05-26T11:36:17+02:00
cpmt,GHA,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS200808,5.92557,3.51619,9.81793,5.9 [3.5-9.8],2022-05-26T14:23:49+02:00
cpmt,BEN,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_BENMICS201401,17.65096,14.32354,21.55687,17.7 [14.3-21.6],2022-05-26T14:13:21+02:00
cpmt,TZA,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201006,41.56823,34.65009,48.83541,41.6 [34.7-48.8],2022-05-26T14:51:35+02:00
cpmt,GMB,AFR,2019,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,18.41263,16.61352,20.359,18.4 [16.6-20.4],2022-05-26T11:17:53+02:00
cpmt,TCD,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS201412,3.05232,1.63237,5.63666,3.1 [1.6-5.6],2022-05-26T14:17:32+02:00
cpmt,CMR,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,40.53252,35.31194,45.97636,40.5 [35.3-46.0],2022-05-26T12:02:21+02:00
cpmt,NGA,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201609,23.01617,17.9829,28.96076,23.0 [18.0-29.0],2022-05-26T14:38:01+02:00
cpmt,GMB,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,15.06581,12.61309,17.89779,15.1 [12.6-17.9],2022-05-26T12:52:02+02:00
cpmt,SEN,AFR,2017,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,31.27066,27.02411,35.85664,31.3 [27.0-35.9],2022-05-26T12:30:31+02:00
cpmt,GIN,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS201807,2.25879,1.27852,3.96052,2.3 [1.3-4.0],2022-05-26T14:24:50+02:00
cpmt,GIN,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS200508,7.29577,5.40893,9.7728,7.3 [5.4-9.8],2022-05-26T14:24:37+02:00
cpmt,GHA,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS199804,21.14715,16.9121,26.10947,21.1 [16.9-26.1],2022-05-26T14:23:32+02:00
cpmt,SLE,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,12.51707,10.6982,14.59465,12.5 [10.7-14.6],2022-05-26T13:03:55+02:00
cpmt,TCD,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDMICS201018,11.06751,8.6458,14.06313,11.1 [8.6-14.1],2022-05-26T14:17:20+02:00
cpmt,TZA,AFR,2004,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS200423,20.97537,16.37085,26.46513,21.0 [16.4-26.5],2022-05-26T14:51:20+02:00
cpmt,SWZ,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,71.3167,60.66567,80.03289,71.3 [60.7-80.0],2022-05-26T12:08:02+02:00
cpmt,SEN,AFR,2017,AGEGROUP,AGEGROUP_YEARS15-19,8.68635,6.42117,11.65111,8.7 [6.4-11.7],2022-05-26T11:06:12+02:00
cpmt,SWZ,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,68.2221,60.78305,74.83427,68.2 [60.8-74.8],2022-05-26T12:07:56+02:00
cpmt,BEN,AFR,2011,AGEGROUP,AGEGROUP_YEARS15-19,8.24145,5.78064,11.62064,8.2 [5.8-11.6],2022-05-26T10:59:49+02:00
cpmt,CIV,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_CIVMICS201606,16.08991,12.60949,20.30774,16.1 [12.6-20.3],2022-05-26T14:19:16+02:00
cpmt,ZWE,AFR,2015,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,64.14674,60.61525,67.53119,64.1 [60.6-67.5],2022-05-26T13:08:07+02:00
cpmt,COG,AFR,2011,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,46.57091,40.91942,52.31183,46.6 [40.9-52.3],2022-05-26T12:04:00+02:00
cpmt,MLI,AFR,2009,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,5.20464,4.26625,6.33579,5.2 [4.3-6.3],2022-05-26T12:57:29+02:00
cpmt,CMR,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS201102,33.58807,28.94018,38.57719,33.6 [28.9-38.6],2022-05-26T14:16:15+02:00
cpmt,SEN,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201908,19.29314,13.52756,26.75573,19.3 [13.5-26.8],2022-05-26T14:46:41+02:00
cpmt,MDG,AFR,2003,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,13.99179,10.44687,18.49123,14.0 [10.4-18.5],2022-05-26T12:56:39+02:00
cpmt,MOZ,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZMICS200806,10.62327,7.95265,14.05379,10.6 [8.0-14.1],2022-05-26T14:35:00+02:00
cpmt,BDI,AFR,2016,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,27.72539,26.39452,29.09684,27.7 [26.4-29.1],2022-05-26T11:33:21+02:00
cpmt,CIV,AFR,1998,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,4.75481,2.47211,8.95185,4.8 [2.5-9.0],2022-05-26T12:49:48+02:00
cpmt,AGO,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_AGODHS201502,10.36652,7.58772,14.00872,10.4 [7.6-14.0],2022-05-26T14:10:58+02:00
cpmt,SEN,AFR,2015,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,27.80604,23.50317,32.56136,27.8 [23.5-32.6],2022-05-26T13:03:16+02:00
cpmt,CAF,AFR,1994,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,10.06885,8.8222,11.46949,10.1 [8.8-11.5],2022-05-26T11:15:44+02:00
cpmt,AGO,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_AGODHS201504,24.70869,20.43373,29.5459,24.7 [20.4-29.5],2022-05-26T14:10:58+02:00
cpmt,CMR,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS201807,8.01724,6.12588,10.42768,8.0 [6.1-10.4],2022-05-26T14:16:29+02:00
cpmt,MDG,AFR,2008,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,28.54636,25.49353,31.8087,28.5 [25.5-31.8],2022-05-26T12:56:42+02:00
cpmt,SLE,AFR,2005,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,20.32305,16.95395,24.16682,20.3 [17.0-24.2],2022-05-26T11:24:11+02:00
cpmt,COD,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_CODMICS201718,17.68582,11.58329,26.05594,17.7 [11.6-26.1],2022-05-26T14:19:46+02:00
cpmt,MDG,AFR,2008,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,47.04375,43.49663,50.621,47.0 [43.5-50.6],2022-05-26T12:17:23+02:00
cpmt,BEN,AFR,2011,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,15.03411,13.71731,16.45322,15.0 [13.7-16.5],2022-05-26T11:33:01+02:00
cpmt,TZA,AFR,1999,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS199921,9.67114,7.33305,12.65291,9.7 [7.3-12.7],2022-05-26T14:51:06+02:00
cpmt,COG,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_COGMICS201407,30.99945,25.0189,37.69099,31.0 [25.0-37.7],2022-05-26T14:18:24+02:00
cpmt,MOZ,AFR,1997,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,30.24948,19.63201,43.50105,30.2 [19.6-43.5],2022-05-26T11:21:18+02:00
cpmt,NGA,AFR,2016,AGEGROUP,AGEGROUP_YEARS20-49,14.13502,13.37825,14.92721,14.1 [13.4-14.9],2022-05-26T11:04:56+02:00
cpmt,LSO,AFR,2004,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,27.15472,21.96466,33.05171,27.2 [22.0-33.1],2022-05-26T12:16:32+02:00
cpmt,NER,AFR,2012,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,9.81027,8.20797,11.68554,9.8 [8.2-11.7],2022-05-26T12:59:38+02:00
cpmt,NAM,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,56.69749,49.33513,63.77555,56.7 [49.3-63.8],2022-05-26T12:21:08+02:00
cpmt,MDG,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGDHS200807,27.40152,22.15486,33.35823,27.4 [22.2-33.4],2022-05-26T14:32:21+02:00
cpmt,GHA,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS200304,23.58156,18.885,29.02812,23.6 [18.9-29.0],2022-05-26T14:23:38+02:00
cpmt,ZWE,AFR,1994,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,44.18354,41.79481,46.59949,44.2 [41.8-46.6],2022-05-26T11:40:56+02:00
cpmt,LBR,AFR,2013,AGEGROUP,AGEGROUP_YEARS20-49,20.64785,17.92874,23.66045,20.6 [17.9-23.7],2022-05-26T11:03:37+02:00
cpmt,MLI,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIDHS200604,9.42548,7.42488,11.89586,9.4 [7.4-11.9],2022-05-26T14:33:29+02:00
cpmt,TZA,AFR,2004,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,30.02464,28.21629,31.89739,30.0 [28.2-31.9],2022-05-26T11:25:46+02:00
cpmt,ETH,AFR,2000,AGEGROUP,AGEGROUP_YEARS15-19,3.88717,2.31216,6.46405,3.9 [2.3-6.5],2022-05-26T11:01:39+02:00
cpmt,NER,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,4.73258,3.10357,7.1535,4.7 [3.1-7.2],2022-05-26T12:22:25+02:00
cpmt,NGA,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,22.88146,18.46641,27.98972,22.9 [18.5-28.0],2022-05-26T12:23:34+02:00
cpmt,ZAF,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_ZAFDHS201602,53.89131,48.67864,59.02025,53.9 [48.7-59.0],2022-05-26T14:47:19+02:00
cpmt,LBR,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,24.38796,20.40598,28.86518,24.4 [20.4-28.9],2022-05-26T12:17:06+02:00
cpmt,GMB,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBDHS201305,7.07139,4.88729,10.12762,7.1 [4.9-10.1],2022-05-26T14:23:01+02:00
cpmt,NER,AFR,2012,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,30.37956,27.24209,33.71095,30.4 [27.2-33.7],2022-05-26T12:22:39+02:00
